"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"Simulation Run"
"04/05/2016 14:38:27:510 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","resource_density","R_value","communication?","population","repetitions","save_map","min-pxcor","max-pxcor","min-pycor","max-pycor","[step]","R","loop-num","nectar-influx","hive-collected","imported","exported","timer-post-setup","timer","count patches with [resource?]","count patches with [resource? and quantity = 50]","count patches with [resource? and quantity != 50]","count patches with [resource? and quantity = 0]","max [dist-hive-max] of turtles","foraged-count","dance-quality","dance-quantity","random-quality","random-quantity"
"112","""dense""","""0.8""","false","3000","2","true","-750","750","-750","750","2400","0.802419302020183","1","2.747707814367083","1.9775253139999896E7","true","false","224.247","2082.084","3178","2853","325","162","392.4130476933712","10107","0","0","4231373.40000001","1991"
"113","""dense""","""0.8""","false","3000","3","true","-750","750","-750","750","2400","0.804575697796721","1","2.2244185035431965","1.6009139970000386E7","true","false","216.678","2084.543","3207","2892","315","154","455.18567640030153","9919","0","0","3141955.9900000137","1991"
"114","""dense""","""0.8""","false","3000","4","true","-750","750","-750","750","2400","0.8148945476737424","1","2.709001581214391","1.9496684379999973E7","true","false","210.612","2083.939","3227","2894","333","170","414.1066339709718","10627","0","0","4123693.740000007","2121"
"115","""dense""","""0.8""","false","3000","5","true","-750","750","-750","750","2400","0.81325698122872","1","2.8471080450187625","2.0490636600000035E7","true","false","208.504","2065.333","3206","2861","345","167","472.4811820297722","10639","0","0","4037741.210000004","2044"
"116","""dense""","""0.8""","false","3000","6","true","-750","750","-750","750","2400","0.8176579158728369","1","4.080634588022718","2.9368327129999507E7","true","false","209.168","2065.846","3079","2767","312","150","590.2052827748","9908","0","0","5937042.690000021","1804"
"117","""dense""","""0.8""","false","3000","7","true","-750","750","-750","750","2400","0.7720936178013074","1","2.028141047658769","1.4596531120000161E7","true","false","214.943","2087.313","3299","2973","326","151","438.2291265775018","9939","0","0","2542703.099999998","1839"
"118","""dense""","""0.8""","false","3000","8","true","-750","750","-750","750","2400","0.8084048347695838","1","3.129281321383839","2.2521437669999488E7","true","false","208.87","2074.901","3207","2879","328","159","376.5221307050495","10057","0","0","4971665.569999986","2055"
"121","""dense""","""1.0""","true","500","1","true","-750","750","-750","750","2400","1.0158144401561784","1","4.6870169487285835","5622076.829999937","false","true","26.997","1389.43","3191","2981","210","92","356.6446610084944","6012","5244427.379999952","5593","901746.7000000019","940"
"122","""dense""","""1.0""","true","500","2","true","-750","750","-750","750","2400","1.0050255519820228","1","4.3773422759483855","5250622.060000089","false","true","26.957","1397.361","3251","3054","197","86","316.84801891820365","5775","4903244.360000101","5385","773752.589999998","851"
"119","""dense""","""0.8""","false","3000","9","true","-750","750","-750","750","2400","0.7984372035944043","1","2.2405234833958407","1.6125047509999866E7","true","false","216.01","2006.922","3191","2855","336","157","452.5106291733829","9959","0","0","3085364.3000000007","1996"
"120","""dense""","""0.8""","false","3000","10","true","-750","750","-750","750","2400","0.7971736610137458","1","1.9005468083923955","1.367823538000007E7","true","false","214.57","1998.547","3181","2861","320","150","416.51635951811306","9692","0","0","3032767.030000008","1951"
"123","""dense""","""1.0""","true","500","3","true","-750","750","-750","750","2400","1.0012055775601063","1","4.200347669862517","5038317.03000009","false","true","27.512","1382.959","3177","2976","201","88","300.56234178753857","5802","4672417.250000071","5381","653851.8299999966","778"
"124","""dense""","""1.0""","true","500","4","true","-750","750","-750","750","2400","1.0182850856438697","1","4.200967778240962","5039060.850000034","false","true","26.616","1388.483","3153","2946","207","87","308.6013466598518","5787","4672890.230000025","5382","712329.2399999988","831"
"125","""dense""","""1.0""","true","500","5","true","-750","750","-750","750","2400","0.9989167052186723","1","4.415423634847869","5296300.650000019","false","true","27.555","1381.58","3231","3019","212","99","290.99791895302803","6270","4943809.950000005","5850","862535.7099999994","1028"
"126","""dense""","""1.0""","true","500","6","true","-750","750","-750","750","2400","1.0232979562659097","1","4.203369320550262","5041941.50000004","false","true","27.85","1378.858","3164","2954","210","88","386.38064133701107","5858","4666560.620000021","5428","677656.2499999983","811"
"127","""dense""","""1.0""","true","500","7","true","-750","750","-750","750","2400","0.9910971437659291","1","4.205512730304276","5044512.519999979","false","true","26.903","1383.973","3254","3043","211","90","361.7347094211447","5950","4719652.209999966","5547","772635.4400000003","948"
"128","""dense""","""1.0""","true","500","8","true","-750","750","-750","750","2400","1.0094017359370338","1","3.7795341975823544","4533551.270000034","false","true","26.511","1397.041","3202","3016","186","75","361.78377400054376","4926","4181737.8400000487","4527","661537.9299999984","718"
"129","""dense""","""1.0""","true","500","9","true","-750","750","-750","750","2400","1.0027334604576899","1","4.071056040016744","4883231.7200000845","false","true","27.418","1450.243","3207","3012","195","80","354.1087403609236","5633","4530504.1400000695","5217","699902.1599999985","803"
"130","""dense""","""1.0""","true","500","10","true","-750","750","-750","750","2400","1.0128490125894216","1","3.564064235097958","4275095.050000001","false","true","27.804","1447.939","3182","2987","195","82","379.2967176235513","5506","3968621.009999988","5105","583353.8299999987","778"
"131","""dense""","""1.0""","true","3000","1","true","-750","750","-750","750","2400","1.0158144401561784","1","2.4953339196887607","1.795891822000001E7","true","false","217.529","2173.535","3191","2574","617","359","535.4941643006018","20406","1.5922022130000198E7","18012","5692032.93","6521"
"132","""dense""","""1.0""","true","3000","2","true","-750","750","-750","750","2400","1.0050255519820228","1","2.6791897540641734","1.9282128659999855E7","true","false","215.605","2174.74","3251","2579","672","399","543.2382805191552","22135","1.730134016000026E7","19782","5837126.55000008","6698"
"134","""dense""","""1.0""","true","3000","4","true","-750","750","-750","750","2400","1.0182850856438697","1","2.510007693483483","1.8064525370000627E7","true","false","227.626","2144.13","3153","2532","621","359","489.42090370263276","20309","1.6091288040000318E7","18029","5250419.670000007","6046"
"133","""dense""","""1.0""","true","3000","3","true","-750","750","-750","750","2400","1.0012055775601063","1","2.3046932346812103","1.658687721000067E7","true","false","222.542","2150.35","3177","2553","624","351","525.5749232982868","19978","1.4723720830000555E7","17647","5044377.820000029","6231"
"135","""dense""","""1.0""","true","3000","5","true","-750","750","-750","750","2400","0.9989167052186723","1","2.35495982492719","1.6948645860000987E7","true","false","212.417","2170.636","3231","2603","628","361","491.47867025522044","20809","1.5092600380000908E7","18491","5444070.110000028","6722"
"136","""dense""","""1.0""","true","3000","6","true","-750","750","-750","750","2400","1.0232979562659097","1","2.4435520786438714","1.7586244309999943E7","true","false","212.026","2160.284","3164","2527","637","358","519.3095987381839","20492","1.5649847250000037E7","18141","5089784.840000078","6082"
"138","""dense""","""1.0""","true","3000","8","true","-750","750","-750","750","2400","1.0094017359370338","1","2.3939490343198027","1.722925119999962E7","true","false","225.012","2143.701","3202","2566","636","354","517.3490117899134","19938","1.5338058159999778E7","17693","5041804.849999995","5976"
"137","""dense""","""1.0""","true","3000","7","true","-750","750","-750","750","2400","0.9910971437659291","1","2.501271527025209","1.8001651180000428E7","true","false","223.948","2146.567","3254","2597","657","367","557.7188362170541","20940","1.6051438480000364E7","18576","5448676.169999971","6574"
"139","""dense""","""1.0""","true","3000","9","true","-750","750","-750","750","2400","1.0027334604576899","1","2.3511156106712265","1.6920979050000817E7","true","false","212.779","2152.296","3207","2582","625","356","493.53661705642804","20281","1.5026637490000738E7","17963","5121850.350000001","6255"
"140","""dense""","""1.0""","true","3000","10","true","-750","750","-750","750","2400","1.0128490125894216","1","2.248395574544948","1.6181702949999992E7","true","false","212.172","2164.85","3182","2560","622","346","576.1014578721631","20044","1.4387249810000105E7","17711","4725918.32","6045"
"142","""dense""","""1.0""","false","500","2","true","-750","750","-750","750","2400","1.0050255519820228","1","1.9321673780742212","2317634.7700000284","true","false","220.464","2015.055","3251","3152","99","33","281.0423325086863","2633","0","0","260084.67999999961","296"
"141","""dense""","""1.0""","false","500","1","true","-750","750","-750","750","2400","1.0158144401561784","1","2.3054706127552933","2765411.999999974","true","false","221.22","2018.854","3191","3076","115","42","347.98136175169424","3076","0","0","345414.11000000045","389"
"143","""dense""","""1.0""","false","500","3","true","-750","750","-750","750","2400","1.0012055775601063","1","2.0909287203001217","2508068.999999996","true","false","226.735","2059.065","3177","3080","97","36","311.3512554606837","2820","0","0","274103.11999999976","305"
"144","""dense""","""1.0""","false","500","4","true","-750","750","-750","750","2400","1.0182850856438697","1","1.9002406502709333","2279338.6599999843","true","false","232.539","2065.559","3153","3057","96","27","257.78637288288434","2692","0","0","245287.5000000002","277"
"145","""dense""","""1.0""","false","500","5","true","-750","750","-750","750","2400","0.9989167052186723","1","1.9436007253022032","2331349.069999993","true","false","229.188","2025.454","3231","3127","104","44","272.1138505600815","2943","0","0","358822.7699999996","429"
"146","""dense""","""1.0""","false","500","6","true","-750","750","-750","750","2400","1.0232979562659097","1","1.5004890621092037","1799836.62999999","true","false","232.406","2028.96","3164","3079","85","29","242.46184026710898","2252","0","0","211968.53000000032","253"
"147","""dense""","""1.0""","false","500","7","true","-750","750","-750","750","2400","0.9910971437659291","1","1.8189126219257725","2181785.689999964","true","false","224.875","2044.814","3254","3161","93","32","228.87989868233754","2599","0","0","223684.33000000048","264"
"148","""dense""","""1.0""","false","500","8","true","-750","750","-750","750","2400","1.0094017359370338","1","1.9529997582326089","2342623.2100000144","true","false","236.385","2061.158","3202","3110","92","29","264.23663636975095","2496","0","0","228966.52000000002","247"
"149","""dense""","""1.0""","false","500","9","true","-750","750","-750","750","2400","1.0027334604576899","1","2.2536957148812173","2703308.0100000203","true","false","234.826","2031.051","3207","3112","95","35","413.25757939215146","2786","0","0","312026.9699999996","322"
"150","""dense""","""1.0""","false","500","10","true","-750","750","-750","750","2400","1.0128490125894216","1","1.512767953313885","1814565.1600000048","true","false","240.305","2034.819","3182","3092","90","29","312.8226334522488","2311","0","0","210952.67999999996","275"
"151","""dense""","""1.0""","false","3000","1","true","-750","750","-750","750","2400","1.0158144401561784","1","1.3269034097540615","9549723.839999981","true","false","225.594","2087.652","3191","2855","336","169","402.6236057140919","10808","0","0","2058668.2099999923","2317"
"152","""dense""","""1.0""","false","3000","2","true","-750","750","-750","750","2400","1.0050255519820228","1","1.2778365166041645","9196589.410000172","true","false","248.631","2094.299","3251","2915","336","169","382.57678967757573","10787","0","0","1898405.0000000035","2216"
"153","""dense""","""1.0""","false","3000","3","true","-750","750","-750","750","2400","1.0012055775601063","1","1.1997175739892003","8634367.380000275","true","false","242.881","2066.519","3177","2856","321","166","486.19254288785254","10256","0","0","1761268.9900000044","2115"
"154","""dense""","""1.0""","false","3000","4","true","-750","750","-750","750","2400","1.0182850856438697","1","1.241237468389628","8933186.060000151","true","false","240.994","2058.651","3153","2835","318","157","375.943327657403","10099","0","0","1656300.3699999966","1875"
"155","""dense""","""1.0""","false","3000","5","true","-750","750","-750","750","2400","0.9989167052186723","1","1.2801935876059656","9213553.250000134","true","false","216.67","2068.258","3231","2897","334","177","386.6494350767668","10796","0","0","2102145.180000002","2410"
"158","""dense""","""1.0""","false","3000","8","true","-750","750","-750","750","2400","1.0094017359370338","1","1.1651884979852585","8385861.619999905","true","false","238.583","2053.555","3202","2877","325","147","387.9845357743012","9433","0","0","1608285.800000002","1820"
"157","""dense""","""1.0""","false","3000","7","true","-750","750","-750","750","2400","0.9910971437659291","1","1.2911608503543157","9292484.64000001","true","false","239.22","2058.634","3254","2915","339","173","428.013626214249","10793","0","0","1843652.3699999985","2182"
"156","""dense""","""1.0""","false","3000","6","true","-750","750","-750","750","2400","1.0232979562659097","1","1.1767721092121735","8469228.870000012","true","false","240.315","2086.286","3164","2849","315","159","427.95815710707427","9903","0","0","1621017.9799999958","1886"
"161","""sparse""","""0.4""","true","500","1","true","-750","750","-750","750","2400","0.4196977908685893","2","1.8998533722384363","2278874.1200000043","false","true","104.198","1473.432","113","94","19","10","631.470156551974","688","2016091.6200000024","578","873595.8999999992","139"
"162","""sparse""","""0.4""","true","500","2","true","-750","750","-750","750","2400","0.4089791216290095","4","0.3167339224676946","379922.3399999997","false","true","171.169","1533.737","88","78","10","5","761.9900777324413","272","353084.65999999986","240","67314.21000000002","32"
"159","""dense""","""1.0""","false","3000","9","true","-750","750","-750","750","2400","1.0027334604576899","1","1.2316819688759517","8864415.130000224","true","false","216.235","2038.208","3207","2871","336","174","429.01048938225273","10586","0","0","1807048.4199999946","2145"
"160","""dense""","""1.0""","false","3000","10","true","-750","750","-750","750","2400","1.0128490125894216","1","1.0336741850770899","7439353.109999816","true","false","215.804","2005.931","3182","2863","319","156","421.53257932187057","9732","0","0","1468508.9900000046","1937"
"163","""sparse""","""0.4""","true","500","3","true","-750","750","-750","750","2400","0.41559767630868644","2","0.8479633347228032","1017132.0200000025","false","true","75.971","1436.909","123","103","20","11","785.0921262143154","584","864771.0800000023","488","257354.6299999999","114"
"164","""sparse""","""0.4""","true","500","4","true","-750","750","-750","750","2400","0.38319930891655407","15","2.273741308878693","2727352.6999999923","false","true","442.635","1804.015","99","67","32","12","857.6198792907686","825","2419915.5799999996","705","610322.7400000024","188"
"166","""sparse""","""0.4""","true","500","6","true","-750","750","-750","750","2400","0.3745403687017679","3","1.3629127969987453","1634813.899999995","false","true","98.528","1445.85","103","84","19","10","780.0909452802232","559","1405298.5699999975","468","368565.9799999998","120"
"165","""sparse""","""0.4""","true","500","5","true","-750","750","-750","750","2400","0.40956710225664","9","1.090020758649436","1307479.8999999985","false","true","284.752","1634.923","93","81","12","6","751.1914695264493","344","1110247.299999999","298","457177.2900000002","73"
"167","""sparse""","""0.4""","true","500","7","true","-750","750","-750","750","2400","0.41318469173936806","3","1.1452607419758245","1373740.2600000014","false","true","105.507","1463.253","106","95","11","3","758.8332933860879","250","1335592.060000001","214","176542.9199999999","48"
"168","""sparse""","""0.4""","true","500","8","true","-750","750","-750","750","2400","0.4192743663520983","1","0.5938171654856164","712283.6899999968","false","true","49.218","1453.266","100","82","18","12","824.8821180406486","639","603761.619999998","531","80093.38000000006","121"
"169","""sparse""","""0.4""","true","500","9","true","-750","750","-750","750","2400","0.4190556398954584","7","2.1365323718215916","2562770.5799999996","false","true","204.362","1627.651","101","81","20","12","808.7053128385369","645","2168861.459999997","525","663128.2100000016","137"
"170","""sparse""","""0.4""","true","500","10","true","-750","750","-750","750","2400","0.45675388950488266","21","1.9639725218841249","2355785.040000008","false","true","626.603","2074.444","101","81","20","11","751.2040246513168","654","2057656.4600000023","548","890104.9900000016","172"
"171","""sparse""","""0.4""","true","3000","1","true","-750","750","-750","750","2400","0.4196977908685893","2","1.388628046408229","9993956.050000023","true","false","192.867","2071.621","113","74","39","17","856.4592100281659","1164","9705922.060000021","1012","1750787.61","212"
"172","""sparse""","""0.4""","true","3000","2","true","-750","750","-750","750","2400","0.4089791216290095","4","0.4060780658607749","2922543.839999997","true","false","197.513","2095.599","88","65","23","7","878.2116993647247","482","2824523.889999997","439","507756.83","64"
"173","""sparse""","""0.4""","true","3000","3","true","-750","750","-750","750","2400","0.41559767630868644","2","0.4493541030985158","3234001.4800000186","true","false","189.678","2076.271","123","79","44","18","834.6586484696444","1266","3061178.600000018","1088","403896.74999999924","306"
"174","""sparse""","""0.4""","true","3000","4","true","-750","750","-750","750","2400","0.38319930891655407","15","0.7226906002501","5201204.24999997","true","false","195.141","2116.48","99","56","43","26","965.6086464695147","1549","4874609.289999982","1331","1109824.9600000042","364"
"175","""sparse""","""0.4""","true","3000","5","true","-750","750","-750","750","2400","0.40956710225664","9","0.7888659747116838","5677468.419999989","true","false","193.596","2074.611","93","52","41","18","990.4182158739081","1037","5444865.929999989","911","1295991.689999999","234"
"176","""sparse""","""0.4""","true","3000","6","true","-750","750","-750","750","2400","0.3745403687017679","3","0.5093023773794648","3665449.2100000083","true","false","199.748","2130.103","103","67","36","18","922.0418679350113","1115","3501956.1200000043","968","874037.0499999995","200"
"177","""sparse""","""0.4""","true","3000","7","true","-750","750","-750","750","2400","0.41318469173936806","3","0.5045975420314031","3631588.510000007","true","false","192.265","2110.59","106","60","46","21","1000.5077247048916","1187","3415629.7300000046","1015","871906.6700000002","273"
"178","""sparse""","""0.4""","true","3000","8","true","-750","750","-750","750","2400","0.4192743663520983","1","0.2980944018340965","2145385.4099999927","true","false","195.269","2111.922","100","65","35","18","1041.8501461198011","981","2047337.1499999939","880","476445.89000000013","259"
"179","""sparse""","""0.4""","true","3000","9","true","-750","750","-750","750","2400","0.4190556398954584","7","2.5598258927330804","1.8423066949999977E7","true","false","200.871","2099.748","101","69","32","20","931.2659565087306","1166","1.8019993169999976E7","978","3804785.459999986","239"
"180","""sparse""","""0.4""","true","3000","10","true","-750","750","-750","750","2400","0.45675388950488266","21","0.5606003682089733","4034640.8499999815","true","false","198.501","2136.751","101","61","40","24","964.0933450822279","1411","3766932.2399999914","1219","1167065.110000002","350"
"181","""sparse""","""0.4""","false","500","1","true","-750","750","-750","750","2400","0.4196977908685893","2","0.6963540892038342","835276.7299999992","true","false","197.654","2105.405","113","100","13","3","813.7645028759308","311","0","0","68728.99","29"
"182","""sparse""","""0.4""","false","500","2","true","-750","750","-750","750","2400","0.4089791216290095","4","0.0780948561900793","93674.78000000012","true","false","200.191","2192.114","88","79","9","2","658.6545143064003","150","0","0","70800.18000000001","14"
"183","""sparse""","""0.4""","false","500","3","true","-750","750","-750","750","2400","0.41559767630868644","2","0.8195088620258457","983000.880000002","true","false","197.836","2190.263","123","107","16","4","736.8291857550876","389","0","0","81473.3","37"
"184","""sparse""","""0.4""","false","500","4","true","-750","750","-750","750","2400","0.38319930891655407","15","0.6056635931638209","726493.4800000032","true","false","197.579","2183.456","99","84","15","1","777.2848287349711","294","0","0","54855.15999999999","25"
"185","""sparse""","""0.4""","false","500","5","true","-750","750","-750","750","2400","0.40956710225664","9","0.2604355231346394","312392.41","true","false","192.063","2144.901","93","85","8","1","685.1993861999606","145","0","0","31555.17","15"
"186","""sparse""","""0.4""","false","500","6","true","-750","750","-750","750","2400","0.3745403687017679","3","0.844581117132137","1013075.0499999984","true","false","198.766","2118.764","103","90","13","7","819.2499435706898","429","0","0","154085.22999999995","52"
"187","""sparse""","""0.4""","false","500","7","true","-750","750","-750","750","2400","0.41318469173936806","3","0.206525585660692","247727.44000000006","true","false","200.222","2115.674","106","98","8","1","719.1834708367702","134","0","0","21922.41","12"
"188","""sparse""","""0.4""","false","500","8","true","-750","750","-750","750","2400","0.4192743663520983","1","0.2731755314714466","327674.05000000016","true","false","203.788","2136.005","100","91","9","3","605.2057885701696","230","0","0","34815.350000000006","22"
"189","""sparse""","""0.4""","false","500","9","true","-750","750","-750","750","2400","0.4190556398954584","7","0.8749369904126738","1049486.9200000023","true","false","204.564","2106.35","101","90","11","3","773.1841248718862","297","0","0","103891.43","28"
"190","""sparse""","""0.4""","false","500","10","true","-750","750","-750","750","2400","0.45675388950488266","21","1.194047494789501","1432259.9700000067","true","false","201.428","2114.708","101","86","15","6","782.4295995324516","420","0","0","149989.47000000003","56"
"191","""sparse""","""0.4""","false","3000","1","true","-750","750","-750","750","2400","0.4196977908685893","2","0.21981274419897215","1581992.3200000026","true","false","199.002","2061.029","113","86","27","7","933.5978825042162","656","0","0","268299.85999999987","93"
"192","""sparse""","""0.4""","false","3000","2","true","-750","750","-750","750","2400","0.4089791216290095","4","0.0915158149228844","658639.319999999","true","false","206.554","2094.668","88","67","21","4","979.7521253700867","364","0","0","111493.69000000002","59"
"193","""sparse""","""0.4""","false","3000","3","true","-750","750","-750","750","2400","0.41559767630868644","2","0.16796762262053735","1208862.9800000074","true","false","205.994","2067.002","123","95","28","11","993.236902525017","848","0","0","177087.3499999998","125"
"194","""sparse""","""0.4""","false","3000","4","true","-750","750","-750","750","2400","0.38319930891655407","15","0.40132995136862487","2888371.659999993","true","false","196.203","2096.176","99","57","42","13","837.6842907950104","1110","0","0","547300.6800000005","171"
"195","""sparse""","""0.4""","false","3000","5","true","-750","750","-750","750","2400","0.40956710225664","9","0.5479701792413516","3943741.3800000073","true","false","201.126","2078.215","93","60","33","5","807.3469106186482","645","0","0","595084.7099999997","96"
"196","""sparse""","""0.4""","false","3000","6","true","-750","750","-750","750","2400","0.3745403687017679","3","0.45333254272613627","3262634.310000003","true","false","203.159","2100.159","103","70","33","14","875.8155122688985","939","0","0","546473.0899999999","189"
"197","""sparse""","""0.4""","false","3000","7","true","-750","750","-750","750","2400","0.41318469173936806","3","0.16803714603306977","1209363.340000003","true","false","205.353","2067.727","106","84","22","7","857.4943681260468","593","0","0","139106.84999999998","74"
"198","""sparse""","""0.4""","false","3000","8","true","-750","750","-750","750","2400","0.4192743663520983","1","0.11893864804779773","856001.4500000003","true","false","192.314","2038.857","100","80","20","7","876.8287625029983","516","0","0","158554.22","88"
"199","""sparse""","""0.4""","false","3000","9","true","-750","750","-750","750","2400","0.4190556398954584","7","0.6773015228567458","4874539.06","true","false","200.855","1985.576","101","71","30","5","947.197310979614","663","0","0","546407.5200000001","87"
"201","""sparse""","""0.6""","true","500","1","true","-750","750","-750","750","2400","0.5890687759271342","2","2.018069887453104","2420674.829999998","false","true","81.246","1441.698","119","97","22","13","773.8768110036038","743","2086814.6499999936","622","629035.3399999997","136"
"200","""sparse""","""0.4""","false","3000","10","true","-750","750","-750","750","2400","0.45675388950488266","21","0.4227170668334026","3042294.7299999986","true","false","202.144","1967.947","101","67","34","16","812.1973539677832","991","0","0","630927.2899999996","200"
"202","""sparse""","""0.6""","true","500","2","true","-750","750","-750","750","2400","0.5803461125838048","5","0.10910528553563993","130871.7900000001","false","true","165.822","1520.478","85","78","7","2","810.7989424489866","117","125293.77000000009","112","12347.85","8"
"203","""sparse""","""0.6""","true","500","3","true","-750","750","-750","750","2400","0.6258664115534518","2","0.7824555898290974","938555.4800000022","false","true","75.443","1427.291","111","92","19","7","855.8294470904343","437","846770.0000000017","371","160306.82999999996","45"
"204","""sparse""","""0.6""","true","500","4","true","-750","750","-750","750","2400","0.5881582400057991","1","2.5363559066277643","3042358.9100000034","false","true","47.254","1397.414","94","73","21","8","704.4351588931601","587","2928787.6700000037","491","256477.9599999999","97"
"205","""sparse""","""0.6""","true","500","5","true","-750","750","-750","750","2400","0.6139741521820664","4","0.5820716048353479","698194.8899999998","false","true","133.279","1494.107","103","88","15","9","746.128593151214","522","604551.2299999993","443","166618.59999999983","127"
"206","""sparse""","""0.6""","true","500","6","true","-750","750","-750","750","2400","0.604447430504687","7","0.7906154731137954","948343.2599999977","false","true","224.022","1580.684","124","101","23","11","873.9538098640611","707","836633.3099999983","582","73805.72000000003","75"
"207","""sparse""","""0.6""","true","500","7","true","-750","750","-750","750","2400","0.6051263396588789","5","1.9106211004585316","2291790.0100000086","false","true","159.248","1516.912","104","81","23","11","847.443150464557","639","1959255.5400000005","536","631122.2299999999","127"
"208","""sparse""","""0.6""","true","500","8","true","-750","750","-750","750","2400","0.5989718282094094","2","1.7857403084618602","2141995.5000000014","false","true","73.209","1432.157","105","81","24","10","851.7839052852225","629","1826273.8699999996","525","310500.9800000001","103"
"209","""sparse""","""0.6""","true","500","9","true","-750","750","-750","750","2400","0.6031209241900832","9","0.8596189412255132","1031112.920000003","false","true","271.654","1696.059","97","80","17","9","792.7416409829509","511","948762.9100000018","432","199101.7999999998","87"
"210","""sparse""","""0.6""","true","500","10","true","-750","750","-750","750","2400","0.6199392452751872","13","22.561423159649735","2.7062427079999857E7","false","true","396.222","1837.726","110","82","28","21","742.6849937894261","1091","2.4510382649999894E7","873","5714756.910000001","271"
"211","""sparse""","""0.6""","true","3000","1","true","-750","750","-750","750","2400","0.5890687759271342","2","0.5831336362373265","4196812.780000038","true","false","213.088","2076.613","119","68","51","25","882.6520167420368","1583","3740968.030000027","1341","978607.34","336"
"212","""sparse""","""0.6""","true","3000","2","true","-750","750","-750","750","2400","0.5803461125838048","5","0.4981460483534806","3585157.1099999994","true","false","212.49","2081.265","85","61","24","10","820.6625200132701","709","3405275.6700000023","604","765599.2900000002","167"
"213","""sparse""","""0.6""","true","3000","3","true","-750","750","-750","750","2400","0.6258664115534518","2","0.37694293177712895","2712858.279999997","true","false","189.851","2128.269","111","64","47","21","920.9393395701527","1290","2562525.989999999","1120","742182.0199999998","296"
"214","""sparse""","""0.6""","true","3000","4","true","-750","750","-750","750","2400","0.5881582400057991","1","0.28772951368625876","2070789.3100000045","true","false","204.323","2178.162","94","50","44","20","1002.7082390692764","1157","1956244.980000004","1016","527112.9999999998","225"
"215","""sparse""","""0.6""","true","3000","5","true","-750","750","-750","750","2400","0.6139741521820664","4","0.34481318882867906","2481620.5200000033","true","false","212.82","2178.553","103","70","33","20","880.8748349770062","1099","2343730.0899999966","961","454676.98999999947","252"
"216","""sparse""","""0.6""","true","3000","6","true","-750","750","-750","750","2400","0.604447430504687","7","0.8140363415311981","5858619.550000032","true","false","229.517","2176.586","124","66","58","31","876.7247066649263","1792","5471851.870000032","1520","1109575.2700000012","369"
"217","""sparse""","""0.6""","true","3000","7","true","-750","750","-750","750","2400","0.6051263396588789","5","0.9807623231902136","7058546.439999968","true","false","207.193","2209.702","104","52","52","32","843.3492100799026","1777","6547984.479999956","1514","2139362.5300000003","374"
"218","""sparse""","""0.6""","true","3000","8","true","-750","750","-750","750","2400","0.5989718282094094","2","0.4338456398499351","3122387.069999983","true","false","230.547","2229.152","105","55","50","20","860.9580083150842","1318","2838455.7899999875","1127","545805.2500000005","218"
"219","""sparse""","""0.6""","true","3000","9","true","-750","750","-750","750","2400","0.6031209241900832","9","0.23209495206335853","1670387.3699999915","true","false","211.336","2326.256","97","61","36","19","942.9965212588302","1114","1568405.7699999935","954","300313.38999999943","193"
"220","""sparse""","""0.6""","true","3000","10","true","-750","750","-750","750","2400","0.6199392452751872","13","3.858749811032384","2.7771422390000064E7","true","false","228.468","2325.448","110","63","47","28","953.7654776770322","1505","2.707145223000004E7","1284","7128887.639999996","360"
"221","""sparse""","""0.6""","false","500","1","true","-750","750","-750","750","2400","0.5890687759271342","2","1.120177657357232","1343653.0999999999","true","false","218.111","2357.898","119","103","16","5","780.6200887056251","436","0","0","122888.25000000001","44"
"222","""sparse""","""0.6""","false","500","2","true","-750","750","-750","750","2400","0.5803461125838048","5","0.04931601500625257","59154.55999999996","true","false","238.051","2297.347","85","80","5","1","901.0190833113112","73","0","0","5790.17","8"
"223","""sparse""","""0.6""","false","500","3","true","-750","750","-750","750","2400","0.6258664115534518","2","0.3468198165902462","416010.37000000034","true","false","212.557","2171.679","111","98","13","2","810.0235297340245","201","0","0","34664.55","20"
"224","""sparse""","""0.6""","false","500","4","true","-750","750","-750","750","2400","0.5881582400057991","1","0.7002395831596482","839937.379999998","true","false","225.627","2164.222","94","82","12","3","759.1359074447802","244","0","0","86904.66000000002","30"
"225","""sparse""","""0.6""","false","500","5","true","-750","750","-750","750","2400","0.6139741521820664","4","0.32089841600666913","384917.6499999996","true","false","218.878","2193.309","103","93","10","1","778.7115094123058","222","0","0","35422.42","23"
"226","""sparse""","""0.6""","false","500","6","true","-750","750","-750","750","2400","0.604447430504687","7","0.6502510129220535","779976.0900000031","true","false","222.626","2275.016","124","105","19","6","831.4174994293759","423","0","0","91757.04000000002","49"
"227","""sparse""","""0.6""","false","500","7","true","-750","750","-750","750","2400","0.6051263396588789","5","1.7723450020842018","2125927.83","true","false","211.073","2277.097","104","83","21","9","504.0313846141115","583","0","0","300087.14999999997","73"
"228","""sparse""","""0.6""","false","500","8","true","-750","750","-750","750","2400","0.5989718282094094","2","0.4347094039182987","521433.92999999935","true","false","206.355","2271.323","105","95","10","1","661.1154350450678","175","0","0","40335.409999999996","16"
"229","""sparse""","""0.6""","false","500","9","true","-750","750","-750","750","2400","0.6031209241900832","9","0.1532455022926216","183817.97999999963","true","false","245.977","2274.211","97","85","12","1","731.5414084350732","241","0","0","17528.500000000004","23"
