"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"resource_nums"
"02/16/2016 16:29:37:581 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-500","500","-500","500"
"[run number]","resource_density","patchiness","c1_mult","c2_mult","calc_R","[step]","num-patches-r","count patches with [resource?]"
"1965","""sparse""","21","81","161","false","1","44.532888","37"
"1967","""sparse""","21","81","161","false","1","44.532888","32"
"1966","""sparse""","21","81","161","false","1","44.532888","50"
"1968","""sparse""","21","81","161","false","1","44.532888","42"
"1969","""sparse""","21","81","161","false","1","44.532888","48"
"1970","""sparse""","21","81","161","false","1","44.532888","54"
"1971","""sparse""","21","81","201","false","1","44.532888","53"
"1972","""sparse""","21","81","201","false","1","44.532888","35"
"1973","""sparse""","21","81","201","false","1","44.532888","38"
"1974","""sparse""","21","81","201","false","1","44.532888","45"
"1975","""sparse""","21","81","201","false","1","44.532888","43"
"1977","""sparse""","21","81","201","false","1","44.532888","44"
"1976","""sparse""","21","81","201","false","1","44.532888","47"
"1979","""sparse""","21","81","201","false","1","44.532888","35"
"1980","""sparse""","21","81","201","false","1","44.532888","39"
"1978","""sparse""","21","81","201","false","1","44.532888","35"
"1981","""sparse""","21","121","1","false","1","44.532888","44"
"1982","""sparse""","21","121","1","false","1","44.532888","45"
"1984","""sparse""","21","121","1","false","1","44.532888","41"
"1983","""sparse""","21","121","1","false","1","44.532888","53"
"1986","""sparse""","21","121","1","false","1","44.532888","36"
"1987","""sparse""","21","121","1","false","1","44.532888","44"
"1988","""sparse""","21","121","1","false","1","44.532888","38"
"1985","""sparse""","21","121","1","false","1","44.532888","44"
"1989","""sparse""","21","121","1","false","1","44.532888","41"
"1990","""sparse""","21","121","1","false","1","44.532888","37"
"1991","""sparse""","21","121","41","false","1","44.532888","37"
"1993","""sparse""","21","121","41","false","1","44.532888","47"
"1994","""sparse""","21","121","41","false","1","44.532888","43"
"1995","""sparse""","21","121","41","false","1","44.532888","53"
"1997","""sparse""","21","121","41","false","1","44.532888","44"
"1998","""sparse""","21","121","41","false","1","44.532888","41"
"1992","""sparse""","21","121","41","false","1","44.532888","41"
"1996","""sparse""","21","121","41","false","1","44.532888","53"
"1999","""sparse""","21","121","41","false","1","44.532888","43"
"2000","""sparse""","21","121","41","false","1","44.532888","36"
"2001","""sparse""","21","121","81","false","1","44.532888","45"
"2002","""sparse""","21","121","81","false","1","44.532888","41"
"2004","""sparse""","21","121","81","false","1","44.532888","50"
"2003","""sparse""","21","121","81","false","1","44.532888","45"
"2005","""sparse""","21","121","81","false","1","44.532888","44"
"2006","""sparse""","21","121","81","false","1","44.532888","44"
"2007","""sparse""","21","121","81","false","1","44.532888","36"
"2008","""sparse""","21","121","81","false","1","44.532888","43"
"2009","""sparse""","21","121","81","false","1","44.532888","47"
"2011","""sparse""","21","121","121","false","1","44.532888","33"
"2012","""sparse""","21","121","121","false","1","44.532888","50"
"2010","""sparse""","21","121","81","false","1","44.532888","45"
"2015","""sparse""","21","121","121","false","1","44.532888","45"
"2013","""sparse""","21","121","121","false","1","44.532888","44"
"2014","""sparse""","21","121","121","false","1","44.532888","43"
"2016","""sparse""","21","121","121","false","1","44.532888","45"
"2017","""sparse""","21","121","121","false","1","44.532888","47"
"2018","""sparse""","21","121","121","false","1","44.532888","44"
"2019","""sparse""","21","121","121","false","1","44.532888","35"
"2020","""sparse""","21","121","121","false","1","44.532888","39"
"2021","""sparse""","21","121","161","false","1","44.532888","48"
"2024","""sparse""","21","121","161","false","1","44.532888","45"
"2025","""sparse""","21","121","161","false","1","44.532888","54"
"2022","""sparse""","21","121","161","false","1","44.532888","38"
"2026","""sparse""","21","121","161","false","1","44.532888","57"
"2023","""sparse""","21","121","161","false","1","44.532888","38"
"2027","""sparse""","21","121","161","false","1","44.532888","56"
"2028","""sparse""","21","121","161","false","1","44.532888","38"
"2029","""sparse""","21","121","161","false","1","44.532888","51"
"2030","""sparse""","21","121","161","false","1","44.532888","57"
"2031","""sparse""","21","121","201","false","1","44.532888","37"
"2033","""sparse""","21","121","201","false","1","44.532888","43"
"2035","""sparse""","21","121","201","false","1","44.532888","44"
"2032","""sparse""","21","121","201","false","1","44.532888","48"
"2036","""sparse""","21","121","201","false","1","44.532888","45"
"2034","""sparse""","21","121","201","false","1","44.532888","42"
"2037","""sparse""","21","121","201","false","1","44.532888","44"
"2038","""sparse""","21","121","201","false","1","44.532888","35"
"2039","""sparse""","21","121","201","false","1","44.532888","51"
"2040","""sparse""","21","121","201","false","1","44.532888","39"
"2041","""sparse""","21","161","1","false","1","44.532888","40"
"2043","""sparse""","21","161","1","false","1","44.532888","40"
"2045","""sparse""","21","161","1","false","1","44.532888","42"
"2042","""sparse""","21","161","1","false","1","44.532888","37"
"2044","""sparse""","21","161","1","false","1","44.532888","45"
"2046","""sparse""","21","161","1","false","1","44.532888","59"
"2047","""sparse""","21","161","1","false","1","44.532888","43"
"2048","""sparse""","21","161","1","false","1","44.532888","47"
"2049","""sparse""","21","161","1","false","1","44.532888","31"
"2050","""sparse""","21","161","1","false","1","44.532888","40"
"2051","""sparse""","21","161","41","false","1","44.532888","60"
"2052","""sparse""","21","161","41","false","1","44.532888","40"
"2054","""sparse""","21","161","41","false","1","44.532888","58"
"2055","""sparse""","21","161","41","false","1","44.532888","45"
"2053","""sparse""","21","161","41","false","1","44.532888","37"
"2056","""sparse""","21","161","41","false","1","44.532888","42"
"2057","""sparse""","21","161","41","false","1","44.532888","45"
"2058","""sparse""","21","161","41","false","1","44.532888","44"
"2059","""sparse""","21","161","41","false","1","44.532888","44"
"2061","""sparse""","21","161","81","false","1","44.532888","44"
"2062","""sparse""","21","161","81","false","1","44.532888","38"
"2064","""sparse""","21","161","81","false","1","44.532888","49"
"2060","""sparse""","21","161","41","false","1","44.532888","59"
"2065","""sparse""","21","161","81","false","1","44.532888","46"
"2063","""sparse""","21","161","81","false","1","44.532888","57"
"2066","""sparse""","21","161","81","false","1","44.532888","48"
"2067","""sparse""","21","161","81","false","1","44.532888","48"
"2068","""sparse""","21","161","81","false","1","44.532888","42"
"2069","""sparse""","21","161","81","false","1","44.532888","36"
"2070","""sparse""","21","161","81","false","1","44.532888","35"
"2072","""sparse""","21","161","121","false","1","44.532888","48"
"2071","""sparse""","21","161","121","false","1","44.532888","40"
"2075","""sparse""","21","161","121","false","1","44.532888","53"
"2074","""sparse""","21","161","121","false","1","44.532888","36"
"2073","""sparse""","21","161","121","false","1","44.532888","40"
"2076","""sparse""","21","161","121","false","1","44.532888","54"
"2077","""sparse""","21","161","121","false","1","44.532888","40"
"2078","""sparse""","21","161","121","false","1","44.532888","46"
"2079","""sparse""","21","161","121","false","1","44.532888","40"
"2081","""sparse""","21","161","161","false","1","44.532888","45"
"2082","""sparse""","21","161","161","false","1","44.532888","47"
"2080","""sparse""","21","161","121","false","1","44.532888","37"
"2083","""sparse""","21","161","161","false","1","44.532888","31"
"2084","""sparse""","21","161","161","false","1","44.532888","42"
"2085","""sparse""","21","161","161","false","1","44.532888","35"
"2086","""sparse""","21","161","161","false","1","44.532888","41"
"2087","""sparse""","21","161","161","false","1","44.532888","41"
"2088","""sparse""","21","161","161","false","1","44.532888","46"
"2089","""sparse""","21","161","161","false","1","44.532888","43"
"2090","""sparse""","21","161","161","false","1","44.532888","55"
"2092","""sparse""","21","161","201","false","1","44.532888","37"
"2093","""sparse""","21","161","201","false","1","44.532888","40"
"2094","""sparse""","21","161","201","false","1","44.532888","47"
"2091","""sparse""","21","161","201","false","1","44.532888","40"
"2095","""sparse""","21","161","201","false","1","44.532888","37"
"2096","""sparse""","21","161","201","false","1","44.532888","40"
"2097","""sparse""","21","161","201","false","1","44.532888","61"
"2099","""sparse""","21","161","201","false","1","44.532888","39"
"2100","""sparse""","21","161","201","false","1","44.532888","41"
"2101","""sparse""","21","201","1","false","1","44.532888","45"
"2098","""sparse""","21","161","201","false","1","44.532888","51"
"2103","""sparse""","21","201","1","false","1","44.532888","44"
"2102","""sparse""","21","201","1","false","1","44.532888","41"
"2104","""sparse""","21","201","1","false","1","44.532888","37"
"2105","""sparse""","21","201","1","false","1","44.532888","46"
"2106","""sparse""","21","201","1","false","1","44.532888","47"
"2107","""sparse""","21","201","1","false","1","44.532888","41"
"2108","""sparse""","21","201","1","false","1","44.532888","42"
"2110","""sparse""","21","201","1","false","1","44.532888","45"
"2112","""sparse""","21","201","41","false","1","44.532888","34"
"2109","""sparse""","21","201","1","false","1","44.532888","55"
"2111","""sparse""","21","201","41","false","1","44.532888","40"
"2113","""sparse""","21","201","41","false","1","44.532888","42"
"2114","""sparse""","21","201","41","false","1","44.532888","42"
"2115","""sparse""","21","201","41","false","1","44.532888","55"
"2116","""sparse""","21","201","41","false","1","44.532888","38"
"2117","""sparse""","21","201","41","false","1","44.532888","45"
"2118","""sparse""","21","201","41","false","1","44.532888","49"
"2119","""sparse""","21","201","41","false","1","44.532888","39"
"2121","""sparse""","21","201","81","false","1","44.532888","62"
"2122","""sparse""","21","201","81","false","1","44.532888","48"
"2123","""sparse""","21","201","81","false","1","44.532888","42"
"2120","""sparse""","21","201","41","false","1","44.532888","36"
"2124","""sparse""","21","201","81","false","1","44.532888","33"
"2125","""sparse""","21","201","81","false","1","44.532888","37"
"2126","""sparse""","21","201","81","false","1","44.532888","39"
"2128","""sparse""","21","201","81","false","1","44.532888","43"
"2129","""sparse""","21","201","81","false","1","44.532888","48"
"2130","""sparse""","21","201","81","false","1","44.532888","46"
"2127","""sparse""","21","201","81","false","1","44.532888","43"
"2132","""sparse""","21","201","121","false","1","44.532888","46"
"2131","""sparse""","21","201","121","false","1","44.532888","47"
"2133","""sparse""","21","201","121","false","1","44.532888","59"
"2134","""sparse""","21","201","121","false","1","44.532888","49"
"2135","""sparse""","21","201","121","false","1","44.532888","31"
"2136","""sparse""","21","201","121","false","1","44.532888","50"
"2137","""sparse""","21","201","121","false","1","44.532888","46"
"2139","""sparse""","21","201","121","false","1","44.532888","34"
"2138","""sparse""","21","201","121","false","1","44.532888","52"
"2142","""sparse""","21","201","161","false","1","44.532888","41"
"2141","""sparse""","21","201","161","false","1","44.532888","48"
"2140","""sparse""","21","201","121","false","1","44.532888","57"
"2144","""sparse""","21","201","161","false","1","44.532888","46"
"2143","""sparse""","21","201","161","false","1","44.532888","35"
"2145","""sparse""","21","201","161","false","1","44.532888","39"
"2146","""sparse""","21","201","161","false","1","44.532888","53"
"2148","""sparse""","21","201","161","false","1","44.532888","36"
"2149","""sparse""","21","201","161","false","1","44.532888","58"
"2147","""sparse""","21","201","161","false","1","44.532888","52"
"2150","""sparse""","21","201","161","false","1","44.532888","48"
"2151","""sparse""","21","201","201","false","1","44.532888","51"
"2153","""sparse""","21","201","201","false","1","44.532888","39"
"2152","""sparse""","21","201","201","false","1","44.532888","45"
"2154","""sparse""","21","201","201","false","1","44.532888","44"
"2161","""dense""","1","1","1","false","1","1425.052416","1369"
"2162","""dense""","1","1","1","false","1","1425.052416","1444"
"2163","""dense""","1","1","1","false","1","1425.052416","1456"
"2164","""dense""","1","1","1","false","1","1425.052416","1437"
"2155","""sparse""","21","201","201","false","1","44.532888","55"
"2156","""sparse""","21","201","201","false","1","44.532888","38"
"2165","""dense""","1","1","1","false","1","1425.052416","1358"
"2166","""dense""","1","1","1","false","1","1425.052416","1371"
"2167","""dense""","1","1","1","false","1","1425.052416","1432"
"2168","""dense""","1","1","1","false","1","1425.052416","1373"
"2169","""dense""","1","1","1","false","1","1425.052416","1462"
"2170","""dense""","1","1","1","false","1","1425.052416","1419"
"2171","""dense""","1","1","41","false","1","1425.052416","1472"
"2172","""dense""","1","1","41","false","1","1425.052416","1439"
"2173","""dense""","1","1","41","false","1","1425.052416","1407"
"2174","""dense""","1","1","41","false","1","1425.052416","1425"
"2175","""dense""","1","1","41","false","1","1425.052416","1448"
"2157","""sparse""","21","201","201","false","1","44.532888","33"
"2159","""sparse""","21","201","201","false","1","44.532888","45"
"2176","""dense""","1","1","41","false","1","1425.052416","1429"
"2160","""sparse""","21","201","201","false","1","44.532888","47"
"2177","""dense""","1","1","41","false","1","1425.052416","1442"
"2178","""dense""","1","1","41","false","1","1425.052416","1446"
"2179","""dense""","1","1","41","false","1","1425.052416","1478"
"2180","""dense""","1","1","41","false","1","1425.052416","1425"
"2181","""dense""","1","1","81","false","1","1425.052416","1405"
"2158","""sparse""","21","201","201","false","1","44.532888","44"
"2182","""dense""","1","1","81","false","1","1425.052416","1437"
"2183","""dense""","1","1","81","false","1","1425.052416","1474"
"2186","""dense""","1","1","81","false","1","1425.052416","1342"
"2184","""dense""","1","1","81","false","1","1425.052416","1406"
"2185","""dense""","1","1","81","false","1","1425.052416","1386"
"2187","""dense""","1","1","81","false","1","1425.052416","1431"
"2188","""dense""","1","1","81","false","1","1425.052416","1414"
"2190","""dense""","1","1","81","false","1","1425.052416","1383"
"2189","""dense""","1","1","81","false","1","1425.052416","1417"
"2191","""dense""","1","1","121","false","1","1425.052416","1389"
"2192","""dense""","1","1","121","false","1","1425.052416","1407"
"2194","""dense""","1","1","121","false","1","1425.052416","1345"
"2193","""dense""","1","1","121","false","1","1425.052416","1397"
"2196","""dense""","1","1","121","false","1","1425.052416","1402"
"2197","""dense""","1","1","121","false","1","1425.052416","1406"
"2195","""dense""","1","1","121","false","1","1425.052416","1426"
"2199","""dense""","1","1","121","false","1","1425.052416","1451"
"2198","""dense""","1","1","121","false","1","1425.052416","1468"
"2200","""dense""","1","1","121","false","1","1425.052416","1437"
"2201","""dense""","1","1","161","false","1","1425.052416","1398"
"2202","""dense""","1","1","161","false","1","1425.052416","1365"
"2203","""dense""","1","1","161","false","1","1425.052416","1456"
"2204","""dense""","1","1","161","false","1","1425.052416","1432"
"2206","""dense""","1","1","161","false","1","1425.052416","1344"
"2205","""dense""","1","1","161","false","1","1425.052416","1348"
"2207","""dense""","1","1","161","false","1","1425.052416","1379"
"2208","""dense""","1","1","161","false","1","1425.052416","1452"
"2209","""dense""","1","1","161","false","1","1425.052416","1371"
"2210","""dense""","1","1","161","false","1","1425.052416","1358"
"2211","""dense""","1","1","201","false","1","1425.052416","1384"
"2212","""dense""","1","1","201","false","1","1425.052416","1467"
"2213","""dense""","1","1","201","false","1","1425.052416","1505"
"2214","""dense""","1","1","201","false","1","1425.052416","1477"
"2216","""dense""","1","1","201","false","1","1425.052416","1419"
"2217","""dense""","1","1","201","false","1","1425.052416","1396"
"2215","""dense""","1","1","201","false","1","1425.052416","1384"
"2218","""dense""","1","1","201","false","1","1425.052416","1376"
"2219","""dense""","1","1","201","false","1","1425.052416","1346"
"2220","""dense""","1","1","201","false","1","1425.052416","1437"
"2221","""dense""","1","41","1","false","1","1425.052416","1383"
"2223","""dense""","1","41","1","false","1","1425.052416","1464"
"2224","""dense""","1","41","1","false","1","1425.052416","1423"
"2222","""dense""","1","41","1","false","1","1425.052416","1344"
"2225","""dense""","1","41","1","false","1","1425.052416","1453"
"2226","""dense""","1","41","1","false","1","1425.052416","1462"
"2227","""dense""","1","41","1","false","1","1425.052416","1428"
"2228","""dense""","1","41","1","false","1","1425.052416","1389"
"2229","""dense""","1","41","1","false","1","1425.052416","1410"
"2230","""dense""","1","41","1","false","1","1425.052416","1480"
"2231","""dense""","1","41","41","false","1","1425.052416","1399"
"2232","""dense""","1","41","41","false","1","1425.052416","1461"
"2233","""dense""","1","41","41","false","1","1425.052416","1429"
"2234","""dense""","1","41","41","false","1","1425.052416","1446"
"2235","""dense""","1","41","41","false","1","1425.052416","1438"
"2236","""dense""","1","41","41","false","1","1425.052416","1412"
"2237","""dense""","1","41","41","false","1","1425.052416","1370"
"2238","""dense""","1","41","41","false","1","1425.052416","1340"
"2239","""dense""","1","41","41","false","1","1425.052416","1362"
"2240","""dense""","1","41","41","false","1","1425.052416","1417"
"2243","""dense""","1","41","81","false","1","1425.052416","1339"
"2242","""dense""","1","41","81","false","1","1425.052416","1427"
"2241","""dense""","1","41","81","false","1","1425.052416","1427"
"2244","""dense""","1","41","81","false","1","1425.052416","1425"
"2245","""dense""","1","41","81","false","1","1425.052416","1451"
"2246","""dense""","1","41","81","false","1","1425.052416","1412"
"2247","""dense""","1","41","81","false","1","1425.052416","1413"
"2249","""dense""","1","41","81","false","1","1425.052416","1452"
"2248","""dense""","1","41","81","false","1","1425.052416","1432"
"2250","""dense""","1","41","81","false","1","1425.052416","1410"
"2251","""dense""","1","41","121","false","1","1425.052416","1399"
"2252","""dense""","1","41","121","false","1","1425.052416","1326"
"2253","""dense""","1","41","121","false","1","1425.052416","1378"
"2254","""dense""","1","41","121","false","1","1425.052416","1437"
"2255","""dense""","1","41","121","false","1","1425.052416","1391"
"2256","""dense""","1","41","121","false","1","1425.052416","1416"
"2258","""dense""","1","41","121","false","1","1425.052416","1431"
"2257","""dense""","1","41","121","false","1","1425.052416","1444"
"2260","""dense""","1","41","121","false","1","1425.052416","1424"
"2259","""dense""","1","41","121","false","1","1425.052416","1435"
"2261","""dense""","1","41","161","false","1","1425.052416","1440"
"2262","""dense""","1","41","161","false","1","1425.052416","1337"
"2263","""dense""","1","41","161","false","1","1425.052416","1470"
"2264","""dense""","1","41","161","false","1","1425.052416","1431"
"2265","""dense""","1","41","161","false","1","1425.052416","1457"
"2267","""dense""","1","41","161","false","1","1425.052416","1402"
"2269","""dense""","1","41","161","false","1","1425.052416","1407"
"2266","""dense""","1","41","161","false","1","1425.052416","1436"
"2270","""dense""","1","41","161","false","1","1425.052416","1410"
"2268","""dense""","1","41","161","false","1","1425.052416","1438"
"2271","""dense""","1","41","201","false","1","1425.052416","1401"
"2272","""dense""","1","41","201","false","1","1425.052416","1437"
"2273","""dense""","1","41","201","false","1","1425.052416","1444"
"2274","""dense""","1","41","201","false","1","1425.052416","1397"
"2275","""dense""","1","41","201","false","1","1425.052416","1383"
"2277","""dense""","1","41","201","false","1","1425.052416","1479"
"2276","""dense""","1","41","201","false","1","1425.052416","1467"
"2279","""dense""","1","41","201","false","1","1425.052416","1406"
"2278","""dense""","1","41","201","false","1","1425.052416","1418"
"2280","""dense""","1","41","201","false","1","1425.052416","1473"
"2282","""dense""","1","81","1","false","1","1425.052416","1444"
"2284","""dense""","1","81","1","false","1","1425.052416","1446"
"2281","""dense""","1","81","1","false","1","1425.052416","1337"
"2283","""dense""","1","81","1","false","1","1425.052416","1494"
"2286","""dense""","1","81","1","false","1","1425.052416","1398"
"2285","""dense""","1","81","1","false","1","1425.052416","1432"
"2287","""dense""","1","81","1","false","1","1425.052416","1412"
"2288","""dense""","1","81","1","false","1","1425.052416","1394"
"2290","""dense""","1","81","1","false","1","1425.052416","1518"
"2289","""dense""","1","81","1","false","1","1425.052416","1411"
"2292","""dense""","1","81","41","false","1","1425.052416","1444"
"2291","""dense""","1","81","41","false","1","1425.052416","1403"
"2293","""dense""","1","81","41","false","1","1425.052416","1382"
"2294","""dense""","1","81","41","false","1","1425.052416","1447"
"2295","""dense""","1","81","41","false","1","1425.052416","1397"
"2296","""dense""","1","81","41","false","1","1425.052416","1424"
"2297","""dense""","1","81","41","false","1","1425.052416","1371"
"2298","""dense""","1","81","41","false","1","1425.052416","1514"
"2299","""dense""","1","81","41","false","1","1425.052416","1392"
"2300","""dense""","1","81","41","false","1","1425.052416","1439"
"2301","""dense""","1","81","81","false","1","1425.052416","1388"
"2302","""dense""","1","81","81","false","1","1425.052416","1430"
"2304","""dense""","1","81","81","false","1","1425.052416","1406"
"2303","""dense""","1","81","81","false","1","1425.052416","1531"
"2305","""dense""","1","81","81","false","1","1425.052416","1366"
"2306","""dense""","1","81","81","false","1","1425.052416","1449"
"2307","""dense""","1","81","81","false","1","1425.052416","1454"
"2308","""dense""","1","81","81","false","1","1425.052416","1427"
"2309","""dense""","1","81","81","false","1","1425.052416","1394"
"2311","""dense""","1","81","121","false","1","1425.052416","1449"
"2310","""dense""","1","81","81","false","1","1425.052416","1459"
"2312","""dense""","1","81","121","false","1","1425.052416","1360"
"2313","""dense""","1","81","121","false","1","1425.052416","1418"
"2314","""dense""","1","81","121","false","1","1425.052416","1418"
"2315","""dense""","1","81","121","false","1","1425.052416","1407"
"2317","""dense""","1","81","121","false","1","1425.052416","1451"
"2316","""dense""","1","81","121","false","1","1425.052416","1375"
"2318","""dense""","1","81","121","false","1","1425.052416","1478"
"2319","""dense""","1","81","121","false","1","1425.052416","1361"
"2321","""dense""","1","81","161","false","1","1425.052416","1467"
"2320","""dense""","1","81","121","false","1","1425.052416","1478"
"2322","""dense""","1","81","161","false","1","1425.052416","1420"
"2323","""dense""","1","81","161","false","1","1425.052416","1401"
"2324","""dense""","1","81","161","false","1","1425.052416","1399"
"2325","""dense""","1","81","161","false","1","1425.052416","1399"
"2326","""dense""","1","81","161","false","1","1425.052416","1399"
"2328","""dense""","1","81","161","false","1","1425.052416","1423"
"2327","""dense""","1","81","161","false","1","1425.052416","1409"
"2330","""dense""","1","81","161","false","1","1425.052416","1443"
"2331","""dense""","1","81","201","false","1","1425.052416","1385"
"2329","""dense""","1","81","161","false","1","1425.052416","1408"
"2332","""dense""","1","81","201","false","1","1425.052416","1420"
"2333","""dense""","1","81","201","false","1","1425.052416","1424"
"2334","""dense""","1","81","201","false","1","1425.052416","1351"
"2335","""dense""","1","81","201","false","1","1425.052416","1416"
"2337","""dense""","1","81","201","false","1","1425.052416","1436"
"2338","""dense""","1","81","201","false","1","1425.052416","1484"
"2340","""dense""","1","81","201","false","1","1425.052416","1398"
"2336","""dense""","1","81","201","false","1","1425.052416","1391"
"2339","""dense""","1","81","201","false","1","1425.052416","1476"
"2341","""dense""","1","121","1","false","1","1425.052416","1423"
"2342","""dense""","1","121","1","false","1","1425.052416","1441"
"2343","""dense""","1","121","1","false","1","1425.052416","1449"
"2344","""dense""","1","121","1","false","1","1425.052416","1498"
"2345","""dense""","1","121","1","false","1","1425.052416","1393"
"2346","""dense""","1","121","1","false","1","1425.052416","1392"
"2347","""dense""","1","121","1","false","1","1425.052416","1431"
"2348","""dense""","1","121","1","false","1","1425.052416","1449"
"2349","""dense""","1","121","1","false","1","1425.052416","1421"
"2350","""dense""","1","121","1","false","1","1425.052416","1415"
"2351","""dense""","1","121","41","false","1","1425.052416","1449"
"2352","""dense""","1","121","41","false","1","1425.052416","1433"
"2353","""dense""","1","121","41","false","1","1425.052416","1396"
"2354","""dense""","1","121","41","false","1","1425.052416","1449"
"2355","""dense""","1","121","41","false","1","1425.052416","1410"
"2356","""dense""","1","121","41","false","1","1425.052416","1394"
"2357","""dense""","1","121","41","false","1","1425.052416","1402"
"2358","""dense""","1","121","41","false","1","1425.052416","1397"
"2359","""dense""","1","121","41","false","1","1425.052416","1342"
"2360","""dense""","1","121","41","false","1","1425.052416","1466"
"2361","""dense""","1","121","81","false","1","1425.052416","1389"
"2362","""dense""","1","121","81","false","1","1425.052416","1440"
"2363","""dense""","1","121","81","false","1","1425.052416","1357"
"2365","""dense""","1","121","81","false","1","1425.052416","1425"
"2366","""dense""","1","121","81","false","1","1425.052416","1441"
"2364","""dense""","1","121","81","false","1","1425.052416","1502"
"2367","""dense""","1","121","81","false","1","1425.052416","1393"
"2368","""dense""","1","121","81","false","1","1425.052416","1509"
"2369","""dense""","1","121","81","false","1","1425.052416","1358"
"2370","""dense""","1","121","81","false","1","1425.052416","1401"
"2373","""dense""","1","121","121","false","1","1425.052416","1389"
"2372","""dense""","1","121","121","false","1","1425.052416","1467"
"2371","""dense""","1","121","121","false","1","1425.052416","1448"
"2375","""dense""","1","121","121","false","1","1425.052416","1424"
"2374","""dense""","1","121","121","false","1","1425.052416","1397"
"2376","""dense""","1","121","121","false","1","1425.052416","1310"
"2377","""dense""","1","121","121","false","1","1425.052416","1443"
"2378","""dense""","1","121","121","false","1","1425.052416","1407"
"2379","""dense""","1","121","121","false","1","1425.052416","1479"
"2380","""dense""","1","121","121","false","1","1425.052416","1431"
"2382","""dense""","1","121","161","false","1","1425.052416","1468"
"2381","""dense""","1","121","161","false","1","1425.052416","1444"
"2383","""dense""","1","121","161","false","1","1425.052416","1402"
"2386","""dense""","1","121","161","false","1","1425.052416","1479"
"2384","""dense""","1","121","161","false","1","1425.052416","1405"
"2385","""dense""","1","121","161","false","1","1425.052416","1414"
"2387","""dense""","1","121","161","false","1","1425.052416","1414"
"2389","""dense""","1","121","161","false","1","1425.052416","1450"
"2388","""dense""","1","121","161","false","1","1425.052416","1442"
"2390","""dense""","1","121","161","false","1","1425.052416","1396"
"2391","""dense""","1","121","201","false","1","1425.052416","1385"
"2392","""dense""","1","121","201","false","1","1425.052416","1456"
"2394","""dense""","1","121","201","false","1","1425.052416","1374"
"2393","""dense""","1","121","201","false","1","1425.052416","1410"
"2395","""dense""","1","121","201","false","1","1425.052416","1414"
"2396","""dense""","1","121","201","false","1","1425.052416","1427"
"2397","""dense""","1","121","201","false","1","1425.052416","1376"
"2400","""dense""","1","121","201","false","1","1425.052416","1430"
"2401","""dense""","1","161","1","false","1","1425.052416","1454"
"2402","""dense""","1","161","1","false","1","1425.052416","1461"
"2398","""dense""","1","121","201","false","1","1425.052416","1440"
"2399","""dense""","1","121","201","false","1","1425.052416","1444"
"2403","""dense""","1","161","1","false","1","1425.052416","1388"
"2404","""dense""","1","161","1","false","1","1425.052416","1436"
"2405","""dense""","1","161","1","false","1","1425.052416","1420"
"2406","""dense""","1","161","1","false","1","1425.052416","1440"
"2407","""dense""","1","161","1","false","1","1425.052416","1417"
"2408","""dense""","1","161","1","false","1","1425.052416","1386"
"2409","""dense""","1","161","1","false","1","1425.052416","1375"
"2410","""dense""","1","161","1","false","1","1425.052416","1408"
"2411","""dense""","1","161","41","false","1","1425.052416","1421"
"2412","""dense""","1","161","41","false","1","1425.052416","1505"
"2413","""dense""","1","161","41","false","1","1425.052416","1412"
"2414","""dense""","1","161","41","false","1","1425.052416","1461"
"2415","""dense""","1","161","41","false","1","1425.052416","1384"
"2416","""dense""","1","161","41","false","1","1425.052416","1376"
"2417","""dense""","1","161","41","false","1","1425.052416","1476"
"2418","""dense""","1","161","41","false","1","1425.052416","1482"
"2419","""dense""","1","161","41","false","1","1425.052416","1464"
"2420","""dense""","1","161","41","false","1","1425.052416","1402"
"2421","""dense""","1","161","81","false","1","1425.052416","1399"
"2422","""dense""","1","161","81","false","1","1425.052416","1400"
"2423","""dense""","1","161","81","false","1","1425.052416","1409"
"2424","""dense""","1","161","81","false","1","1425.052416","1450"
"2427","""dense""","1","161","81","false","1","1425.052416","1400"
"2425","""dense""","1","161","81","false","1","1425.052416","1424"
"2428","""dense""","1","161","81","false","1","1425.052416","1471"
"2426","""dense""","1","161","81","false","1","1425.052416","1397"
"2430","""dense""","1","161","81","false","1","1425.052416","1439"
"2429","""dense""","1","161","81","false","1","1425.052416","1426"
"2431","""dense""","1","161","121","false","1","1425.052416","1378"
"2432","""dense""","1","161","121","false","1","1425.052416","1433"
"2435","""dense""","1","161","121","false","1","1425.052416","1388"
"2433","""dense""","1","161","121","false","1","1425.052416","1438"
"2434","""dense""","1","161","121","false","1","1425.052416","1412"
"2436","""dense""","1","161","121","false","1","1425.052416","1396"
"2437","""dense""","1","161","121","false","1","1425.052416","1421"
"2439","""dense""","1","161","121","false","1","1425.052416","1414"
"2438","""dense""","1","161","121","false","1","1425.052416","1390"
"2440","""dense""","1","161","121","false","1","1425.052416","1459"
"2441","""dense""","1","161","161","false","1","1425.052416","1485"
"2442","""dense""","1","161","161","false","1","1425.052416","1415"
"2443","""dense""","1","161","161","false","1","1425.052416","1362"
"2444","""dense""","1","161","161","false","1","1425.052416","1464"
"2445","""dense""","1","161","161","false","1","1425.052416","1427"
"2446","""dense""","1","161","161","false","1","1425.052416","1434"
"2447","""dense""","1","161","161","false","1","1425.052416","1411"
"2448","""dense""","1","161","161","false","1","1425.052416","1466"
