BehaviorSpace results (NetLogo 5.3),,,,,,,,
Bees.nlogo,,,,,,,,
resource_nums,,,,,,,,
02/17/2016 11:01:19:818 -0800,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,
-500,500,-500,500,,,,,
[run number],resource_density,patchiness,c1_mult,c2_mult,calc_R,[step],num-patches-r,count patches with [resource?]
921,"""sparse""",5,41,161,FALSE,1,44.532888,44
922,"""sparse""",5,41,161,FALSE,1,44.532888,55
923,"""sparse""",5,41,161,FALSE,1,44.532888,50
924,"""sparse""",5,41,161,FALSE,1,44.532888,31
925,"""sparse""",5,41,161,FALSE,1,44.532888,48
926,"""sparse""",5,41,161,FALSE,1,44.532888,48
927,"""sparse""",5,41,161,FALSE,1,44.532888,47
928,"""sparse""",5,41,161,FALSE,1,44.532888,55
929,"""sparse""",5,41,161,FALSE,1,44.532888,49
930,"""sparse""",5,41,161,FALSE,1,44.532888,46
931,"""sparse""",5,41,161,FALSE,1,44.532888,40
932,"""sparse""",5,41,161,FALSE,1,44.532888,49
933,"""sparse""",5,41,161,FALSE,1,44.532888,45
934,"""sparse""",5,41,161,FALSE,1,44.532888,44
935,"""sparse""",5,41,161,FALSE,1,44.532888,46
936,"""sparse""",5,41,161,FALSE,1,44.532888,46
937,"""sparse""",5,41,161,FALSE,1,44.532888,38
938,"""sparse""",5,41,161,FALSE,1,44.532888,42
939,"""sparse""",5,41,161,FALSE,1,44.532888,42
940,"""sparse""",5,41,161,FALSE,1,44.532888,34
941,"""sparse""",5,41,201,FALSE,1,44.532888,47
942,"""sparse""",5,41,201,FALSE,1,44.532888,37
943,"""sparse""",5,41,201,FALSE,1,44.532888,52
944,"""sparse""",5,41,201,FALSE,1,44.532888,57
945,"""sparse""",5,41,201,FALSE,1,44.532888,51
946,"""sparse""",5,41,201,FALSE,1,44.532888,52
947,"""sparse""",5,41,201,FALSE,1,44.532888,38
948,"""sparse""",5,41,201,FALSE,1,44.532888,36
949,"""sparse""",5,41,201,FALSE,1,44.532888,30
950,"""sparse""",5,41,201,FALSE,1,44.532888,41
951,"""sparse""",5,41,201,FALSE,1,44.532888,51
952,"""sparse""",5,41,201,FALSE,1,44.532888,61
953,"""sparse""",5,41,201,FALSE,1,44.532888,37
954,"""sparse""",5,41,201,FALSE,1,44.532888,51
955,"""sparse""",5,41,201,FALSE,1,44.532888,39
956,"""sparse""",5,41,201,FALSE,1,44.532888,53
957,"""sparse""",5,41,201,FALSE,1,44.532888,58
958,"""sparse""",5,41,201,FALSE,1,44.532888,44
959,"""sparse""",5,41,201,FALSE,1,44.532888,54
960,"""sparse""",5,41,201,FALSE,1,44.532888,45
961,"""sparse""",5,81,1,FALSE,1,44.532888,42
962,"""sparse""",5,81,1,FALSE,1,44.532888,46
963,"""sparse""",5,81,1,FALSE,1,44.532888,58
964,"""sparse""",5,81,1,FALSE,1,44.532888,46
965,"""sparse""",5,81,1,FALSE,1,44.532888,41
966,"""sparse""",5,81,1,FALSE,1,44.532888,47
967,"""sparse""",5,81,1,FALSE,1,44.532888,49
968,"""sparse""",5,81,1,FALSE,1,44.532888,66
969,"""sparse""",5,81,1,FALSE,1,44.532888,62
970,"""sparse""",5,81,1,FALSE,1,44.532888,37
971,"""sparse""",5,81,1,FALSE,1,44.532888,45
972,"""sparse""",5,81,1,FALSE,1,44.532888,46
973,"""sparse""",5,81,1,FALSE,1,44.532888,40
974,"""sparse""",5,81,1,FALSE,1,44.532888,40
975,"""sparse""",5,81,1,FALSE,1,44.532888,34
976,"""sparse""",5,81,1,FALSE,1,44.532888,46
977,"""sparse""",5,81,1,FALSE,1,44.532888,49
978,"""sparse""",5,81,1,FALSE,1,44.532888,47
979,"""sparse""",5,81,1,FALSE,1,44.532888,34
980,"""sparse""",5,81,1,FALSE,1,44.532888,49
981,"""sparse""",5,81,41,FALSE,1,44.532888,42
982,"""sparse""",5,81,41,FALSE,1,44.532888,42
983,"""sparse""",5,81,41,FALSE,1,44.532888,44
984,"""sparse""",5,81,41,FALSE,1,44.532888,39
985,"""sparse""",5,81,41,FALSE,1,44.532888,39
986,"""sparse""",5,81,41,FALSE,1,44.532888,46
987,"""sparse""",5,81,41,FALSE,1,44.532888,48
988,"""sparse""",5,81,41,FALSE,1,44.532888,42
989,"""sparse""",5,81,41,FALSE,1,44.532888,47
990,"""sparse""",5,81,41,FALSE,1,44.532888,71
991,"""sparse""",5,81,41,FALSE,1,44.532888,49
992,"""sparse""",5,81,41,FALSE,1,44.532888,44
993,"""sparse""",5,81,41,FALSE,1,44.532888,42
994,"""sparse""",5,81,41,FALSE,1,44.532888,32
995,"""sparse""",5,81,41,FALSE,1,44.532888,57
996,"""sparse""",5,81,41,FALSE,1,44.532888,34
997,"""sparse""",5,81,41,FALSE,1,44.532888,44
998,"""sparse""",5,81,41,FALSE,1,44.532888,43
999,"""sparse""",5,81,41,FALSE,1,44.532888,40
1000,"""sparse""",5,81,41,FALSE,1,44.532888,48
1001,"""sparse""",5,81,81,FALSE,1,44.532888,49
1002,"""sparse""",5,81,81,FALSE,1,44.532888,47
1003,"""sparse""",5,81,81,FALSE,1,44.532888,48
1004,"""sparse""",5,81,81,FALSE,1,44.532888,43
1005,"""sparse""",5,81,81,FALSE,1,44.532888,33
1006,"""sparse""",5,81,81,FALSE,1,44.532888,45
1007,"""sparse""",5,81,81,FALSE,1,44.532888,39
1008,"""sparse""",5,81,81,FALSE,1,44.532888,47
1009,"""sparse""",5,81,81,FALSE,1,44.532888,43
1010,"""sparse""",5,81,81,FALSE,1,44.532888,35
1011,"""sparse""",5,81,81,FALSE,1,44.532888,34
1012,"""sparse""",5,81,81,FALSE,1,44.532888,37
1013,"""sparse""",5,81,81,FALSE,1,44.532888,41
1014,"""sparse""",5,81,81,FALSE,1,44.532888,52
1015,"""sparse""",5,81,81,FALSE,1,44.532888,43
1016,"""sparse""",5,81,81,FALSE,1,44.532888,48
1017,"""sparse""",5,81,81,FALSE,1,44.532888,43
1018,"""sparse""",5,81,81,FALSE,1,44.532888,43
1019,"""sparse""",5,81,81,FALSE,1,44.532888,47
1020,"""sparse""",5,81,81,FALSE,1,44.532888,44
1021,"""sparse""",5,81,121,FALSE,1,44.532888,38
1022,"""sparse""",5,81,121,FALSE,1,44.532888,44
1023,"""sparse""",5,81,121,FALSE,1,44.532888,45
1024,"""sparse""",5,81,121,FALSE,1,44.532888,44
1025,"""sparse""",5,81,121,FALSE,1,44.532888,47
1026,"""sparse""",5,81,121,FALSE,1,44.532888,38
1027,"""sparse""",5,81,121,FALSE,1,44.532888,50
1028,"""sparse""",5,81,121,FALSE,1,44.532888,45
1029,"""sparse""",5,81,121,FALSE,1,44.532888,43
1030,"""sparse""",5,81,121,FALSE,1,44.532888,46
1031,"""sparse""",5,81,121,FALSE,1,44.532888,51
1032,"""sparse""",5,81,121,FALSE,1,44.532888,29
1033,"""sparse""",5,81,121,FALSE,1,44.532888,44
1034,"""sparse""",5,81,121,FALSE,1,44.532888,60
1035,"""sparse""",5,81,121,FALSE,1,44.532888,45
1036,"""sparse""",5,81,121,FALSE,1,44.532888,39
1037,"""sparse""",5,81,121,FALSE,1,44.532888,47
1038,"""sparse""",5,81,121,FALSE,1,44.532888,30
1039,"""sparse""",5,81,121,FALSE,1,44.532888,50
1040,"""sparse""",5,81,121,FALSE,1,44.532888,35
1041,"""sparse""",5,81,161,FALSE,1,44.532888,33
1042,"""sparse""",5,81,161,FALSE,1,44.532888,42
1043,"""sparse""",5,81,161,FALSE,1,44.532888,49
1044,"""sparse""",5,81,161,FALSE,1,44.532888,44
1045,"""sparse""",5,81,161,FALSE,1,44.532888,35
1046,"""sparse""",5,81,161,FALSE,1,44.532888,47
1047,"""sparse""",5,81,161,FALSE,1,44.532888,39
1048,"""sparse""",5,81,161,FALSE,1,44.532888,52
1049,"""sparse""",5,81,161,FALSE,1,44.532888,35
1050,"""sparse""",5,81,161,FALSE,1,44.532888,38
1051,"""sparse""",5,81,161,FALSE,1,44.532888,49
1052,"""sparse""",5,81,161,FALSE,1,44.532888,39
1053,"""sparse""",5,81,161,FALSE,1,44.532888,38
1054,"""sparse""",5,81,161,FALSE,1,44.532888,49
1055,"""sparse""",5,81,161,FALSE,1,44.532888,47
1056,"""sparse""",5,81,161,FALSE,1,44.532888,52
1057,"""sparse""",5,81,161,FALSE,1,44.532888,51
1058,"""sparse""",5,81,161,FALSE,1,44.532888,40
1059,"""sparse""",5,81,161,FALSE,1,44.532888,39
1060,"""sparse""",5,81,161,FALSE,1,44.532888,42
1061,"""sparse""",5,81,201,FALSE,1,44.532888,48
1062,"""sparse""",5,81,201,FALSE,1,44.532888,45
1063,"""sparse""",5,81,201,FALSE,1,44.532888,52
1064,"""sparse""",5,81,201,FALSE,1,44.532888,47
1065,"""sparse""",5,81,201,FALSE,1,44.532888,48
1066,"""sparse""",5,81,201,FALSE,1,44.532888,43
1067,"""sparse""",5,81,201,FALSE,1,44.532888,33
1068,"""sparse""",5,81,201,FALSE,1,44.532888,45
1069,"""sparse""",5,81,201,FALSE,1,44.532888,54
1070,"""sparse""",5,81,201,FALSE,1,44.532888,54
1071,"""sparse""",5,81,201,FALSE,1,44.532888,45
1072,"""sparse""",5,81,201,FALSE,1,44.532888,47
1073,"""sparse""",5,81,201,FALSE,1,44.532888,45
1074,"""sparse""",5,81,201,FALSE,1,44.532888,46
1075,"""sparse""",5,81,201,FALSE,1,44.532888,38
1076,"""sparse""",5,81,201,FALSE,1,44.532888,38
1077,"""sparse""",5,81,201,FALSE,1,44.532888,38
1078,"""sparse""",5,81,201,FALSE,1,44.532888,44
1079,"""sparse""",5,81,201,FALSE,1,44.532888,46
1080,"""sparse""",5,81,201,FALSE,1,44.532888,59
1081,"""sparse""",5,121,1,FALSE,1,44.532888,43
1082,"""sparse""",5,121,1,FALSE,1,44.532888,52
1083,"""sparse""",5,121,1,FALSE,1,44.532888,52
1084,"""sparse""",5,121,1,FALSE,1,44.532888,42
1085,"""sparse""",5,121,1,FALSE,1,44.532888,42
1086,"""sparse""",5,121,1,FALSE,1,44.532888,48
1087,"""sparse""",5,121,1,FALSE,1,44.532888,52
1088,"""sparse""",5,121,1,FALSE,1,44.532888,36
1089,"""sparse""",5,121,1,FALSE,1,44.532888,42
1090,"""sparse""",5,121,1,FALSE,1,44.532888,38
1091,"""sparse""",5,121,1,FALSE,1,44.532888,45
1092,"""sparse""",5,121,1,FALSE,1,44.532888,48
1093,"""sparse""",5,121,1,FALSE,1,44.532888,43
1094,"""sparse""",5,121,1,FALSE,1,44.532888,54
1095,"""sparse""",5,121,1,FALSE,1,44.532888,35
1096,"""sparse""",5,121,1,FALSE,1,44.532888,54
1097,"""sparse""",5,121,1,FALSE,1,44.532888,33
1098,"""sparse""",5,121,1,FALSE,1,44.532888,47
1099,"""sparse""",5,121,1,FALSE,1,44.532888,42
1100,"""sparse""",5,121,1,FALSE,1,44.532888,48
1101,"""sparse""",5,121,41,FALSE,1,44.532888,39
1102,"""sparse""",5,121,41,FALSE,1,44.532888,48
1103,"""sparse""",5,121,41,FALSE,1,44.532888,36
1104,"""sparse""",5,121,41,FALSE,1,44.532888,46
1105,"""sparse""",5,121,41,FALSE,1,44.532888,51
1106,"""sparse""",5,121,41,FALSE,1,44.532888,45
1107,"""sparse""",5,121,41,FALSE,1,44.532888,49
1108,"""sparse""",5,121,41,FALSE,1,44.532888,50
1109,"""sparse""",5,121,41,FALSE,1,44.532888,35
1110,"""sparse""",5,121,41,FALSE,1,44.532888,50
1111,"""sparse""",5,121,41,FALSE,1,44.532888,33
1112,"""sparse""",5,121,41,FALSE,1,44.532888,40
1113,"""sparse""",5,121,41,FALSE,1,44.532888,49
1114,"""sparse""",5,121,41,FALSE,1,44.532888,33
1115,"""sparse""",5,121,41,FALSE,1,44.532888,33
1116,"""sparse""",5,121,41,FALSE,1,44.532888,27
1117,"""sparse""",5,121,41,FALSE,1,44.532888,40
1118,"""sparse""",5,121,41,FALSE,1,44.532888,44
1119,"""sparse""",5,121,41,FALSE,1,44.532888,56
1120,"""sparse""",5,121,41,FALSE,1,44.532888,41
1121,"""sparse""",5,121,81,FALSE,1,44.532888,43
1122,"""sparse""",5,121,81,FALSE,1,44.532888,45
1123,"""sparse""",5,121,81,FALSE,1,44.532888,41
1124,"""sparse""",5,121,81,FALSE,1,44.532888,44
1125,"""sparse""",5,121,81,FALSE,1,44.532888,29
1126,"""sparse""",5,121,81,FALSE,1,44.532888,39
1127,"""sparse""",5,121,81,FALSE,1,44.532888,36
1128,"""sparse""",5,121,81,FALSE,1,44.532888,59
1129,"""sparse""",5,121,81,FALSE,1,44.532888,40
1130,"""sparse""",5,121,81,FALSE,1,44.532888,48
1131,"""sparse""",5,121,81,FALSE,1,44.532888,34
1132,"""sparse""",5,121,81,FALSE,1,44.532888,37
1133,"""sparse""",5,121,81,FALSE,1,44.532888,42
1134,"""sparse""",5,121,81,FALSE,1,44.532888,55
1135,"""sparse""",5,121,81,FALSE,1,44.532888,47
1136,"""sparse""",5,121,81,FALSE,1,44.532888,39
1137,"""sparse""",5,121,81,FALSE,1,44.532888,37
1138,"""sparse""",5,121,81,FALSE,1,44.532888,37
1139,"""sparse""",5,121,81,FALSE,1,44.532888,34
1140,"""sparse""",5,121,81,FALSE,1,44.532888,41
1141,"""sparse""",5,121,121,FALSE,1,44.532888,45
1142,"""sparse""",5,121,121,FALSE,1,44.532888,43
1143,"""sparse""",5,121,121,FALSE,1,44.532888,47
1144,"""sparse""",5,121,121,FALSE,1,44.532888,36
1145,"""sparse""",5,121,121,FALSE,1,44.532888,45
1146,"""sparse""",5,121,121,FALSE,1,44.532888,40
1147,"""sparse""",5,121,121,FALSE,1,44.532888,44
1148,"""sparse""",5,121,121,FALSE,1,44.532888,46
1149,"""sparse""",5,121,121,FALSE,1,44.532888,50
1150,"""sparse""",5,121,121,FALSE,1,44.532888,38
1151,"""sparse""",5,121,121,FALSE,1,44.532888,47
1152,"""sparse""",5,121,121,FALSE,1,44.532888,39
1153,"""sparse""",5,121,121,FALSE,1,44.532888,48
1154,"""sparse""",5,121,121,FALSE,1,44.532888,49
1155,"""sparse""",5,121,121,FALSE,1,44.532888,46
1156,"""sparse""",5,121,121,FALSE,1,44.532888,45
1157,"""sparse""",5,121,121,FALSE,1,44.532888,33
1158,"""sparse""",5,121,121,FALSE,1,44.532888,32
1159,"""sparse""",5,121,121,FALSE,1,44.532888,35
1160,"""sparse""",5,121,121,FALSE,1,44.532888,42
1161,"""sparse""",5,121,161,FALSE,1,44.532888,37
1162,"""sparse""",5,121,161,FALSE,1,44.532888,48
1163,"""sparse""",5,121,161,FALSE,1,44.532888,45
1164,"""sparse""",5,121,161,FALSE,1,44.532888,44
1165,"""sparse""",5,121,161,FALSE,1,44.532888,44
1166,"""sparse""",5,121,161,FALSE,1,44.532888,38
1167,"""sparse""",5,121,161,FALSE,1,44.532888,54
1168,"""sparse""",5,121,161,FALSE,1,44.532888,43
1169,"""sparse""",5,121,161,FALSE,1,44.532888,37
1170,"""sparse""",5,121,161,FALSE,1,44.532888,49
1171,"""sparse""",5,121,161,FALSE,1,44.532888,44
1172,"""sparse""",5,121,161,FALSE,1,44.532888,42
1173,"""sparse""",5,121,161,FALSE,1,44.532888,48
1174,"""sparse""",5,121,161,FALSE,1,44.532888,50
1175,"""sparse""",5,121,161,FALSE,1,44.532888,40
1176,"""sparse""",5,121,161,FALSE,1,44.532888,52
1177,"""sparse""",5,121,161,FALSE,1,44.532888,52
1178,"""sparse""",5,121,161,FALSE,1,44.532888,43
1179,"""sparse""",5,121,161,FALSE,1,44.532888,43
1180,"""sparse""",5,121,161,FALSE,1,44.532888,44
1181,"""sparse""",5,121,201,FALSE,1,44.532888,42
1182,"""sparse""",5,121,201,FALSE,1,44.532888,39
1183,"""sparse""",5,121,201,FALSE,1,44.532888,33
1184,"""sparse""",5,121,201,FALSE,1,44.532888,52
1185,"""sparse""",5,121,201,FALSE,1,44.532888,43
1186,"""sparse""",5,121,201,FALSE,1,44.532888,47
1187,"""sparse""",5,121,201,FALSE,1,44.532888,37
1188,"""sparse""",5,121,201,FALSE,1,44.532888,44
1189,"""sparse""",5,121,201,FALSE,1,44.532888,45
1190,"""sparse""",5,121,201,FALSE,1,44.532888,39
1191,"""sparse""",5,121,201,FALSE,1,44.532888,41
1192,"""sparse""",5,121,201,FALSE,1,44.532888,41
1193,"""sparse""",5,121,201,FALSE,1,44.532888,49
1194,"""sparse""",5,121,201,FALSE,1,44.532888,58
1195,"""sparse""",5,121,201,FALSE,1,44.532888,49
1196,"""sparse""",5,121,201,FALSE,1,44.532888,44
1197,"""sparse""",5,121,201,FALSE,1,44.532888,40
1198,"""sparse""",5,121,201,FALSE,1,44.532888,37
1199,"""sparse""",5,121,201,FALSE,1,44.532888,52
1200,"""sparse""",5,121,201,FALSE,1,44.532888,49
1201,"""sparse""",5,161,1,FALSE,1,44.532888,38
1202,"""sparse""",5,161,1,FALSE,1,44.532888,33
1203,"""sparse""",5,161,1,FALSE,1,44.532888,61
1204,"""sparse""",5,161,1,FALSE,1,44.532888,53
1205,"""sparse""",5,161,1,FALSE,1,44.532888,32
1206,"""sparse""",5,161,1,FALSE,1,44.532888,35
1207,"""sparse""",5,161,1,FALSE,1,44.532888,38
1208,"""sparse""",5,161,1,FALSE,1,44.532888,51
1209,"""sparse""",5,161,1,FALSE,1,44.532888,54
1210,"""sparse""",5,161,1,FALSE,1,44.532888,35
1211,"""sparse""",5,161,1,FALSE,1,44.532888,50
1212,"""sparse""",5,161,1,FALSE,1,44.532888,44
1213,"""sparse""",5,161,1,FALSE,1,44.532888,48
1214,"""sparse""",5,161,1,FALSE,1,44.532888,45
1215,"""sparse""",5,161,1,FALSE,1,44.532888,35
1216,"""sparse""",5,161,1,FALSE,1,44.532888,40
1217,"""sparse""",5,161,1,FALSE,1,44.532888,48
1218,"""sparse""",5,161,1,FALSE,1,44.532888,47
1219,"""sparse""",5,161,1,FALSE,1,44.532888,46
1220,"""sparse""",5,161,1,FALSE,1,44.532888,51
1221,"""sparse""",5,161,41,FALSE,1,44.532888,40
1222,"""sparse""",5,161,41,FALSE,1,44.532888,36
1223,"""sparse""",5,161,41,FALSE,1,44.532888,37
1224,"""sparse""",5,161,41,FALSE,1,44.532888,55
1225,"""sparse""",5,161,41,FALSE,1,44.532888,39
1226,"""sparse""",5,161,41,FALSE,1,44.532888,40
1227,"""sparse""",5,161,41,FALSE,1,44.532888,61
1228,"""sparse""",5,161,41,FALSE,1,44.532888,42
1229,"""sparse""",5,161,41,FALSE,1,44.532888,42
1230,"""sparse""",5,161,41,FALSE,1,44.532888,52
1231,"""sparse""",5,161,41,FALSE,1,44.532888,46
1232,"""sparse""",5,161,41,FALSE,1,44.532888,45
1233,"""sparse""",5,161,41,FALSE,1,44.532888,36
1234,"""sparse""",5,161,41,FALSE,1,44.532888,37
1235,"""sparse""",5,161,41,FALSE,1,44.532888,46
1236,"""sparse""",5,161,41,FALSE,1,44.532888,46
1237,"""sparse""",5,161,41,FALSE,1,44.532888,49
1238,"""sparse""",5,161,41,FALSE,1,44.532888,40
1239,"""sparse""",5,161,41,FALSE,1,44.532888,39
1240,"""sparse""",5,161,41,FALSE,1,44.532888,38
1241,"""sparse""",5,161,81,FALSE,1,44.532888,49
1242,"""sparse""",5,161,81,FALSE,1,44.532888,38
1243,"""sparse""",5,161,81,FALSE,1,44.532888,53
1244,"""sparse""",5,161,81,FALSE,1,44.532888,40
1245,"""sparse""",5,161,81,FALSE,1,44.532888,54
1246,"""sparse""",5,161,81,FALSE,1,44.532888,45
1247,"""sparse""",5,161,81,FALSE,1,44.532888,53
1248,"""sparse""",5,161,81,FALSE,1,44.532888,39
1249,"""sparse""",5,161,81,FALSE,1,44.532888,36
1250,"""sparse""",5,161,81,FALSE,1,44.532888,35
1251,"""sparse""",5,161,81,FALSE,1,44.532888,51
1252,"""sparse""",5,161,81,FALSE,1,44.532888,41
1253,"""sparse""",5,161,81,FALSE,1,44.532888,35
1254,"""sparse""",5,161,81,FALSE,1,44.532888,50
1255,"""sparse""",5,161,81,FALSE,1,44.532888,53
1256,"""sparse""",5,161,81,FALSE,1,44.532888,35
1257,"""sparse""",5,161,81,FALSE,1,44.532888,45
1258,"""sparse""",5,161,81,FALSE,1,44.532888,42
1259,"""sparse""",5,161,81,FALSE,1,44.532888,56
1260,"""sparse""",5,161,81,FALSE,1,44.532888,42
1261,"""sparse""",5,161,121,FALSE,1,44.532888,52
1262,"""sparse""",5,161,121,FALSE,1,44.532888,62
1263,"""sparse""",5,161,121,FALSE,1,44.532888,44
1264,"""sparse""",5,161,121,FALSE,1,44.532888,39
1265,"""sparse""",5,161,121,FALSE,1,44.532888,48
1266,"""sparse""",5,161,121,FALSE,1,44.532888,35
1267,"""sparse""",5,161,121,FALSE,1,44.532888,51
1268,"""sparse""",5,161,121,FALSE,1,44.532888,40
1269,"""sparse""",5,161,121,FALSE,1,44.532888,36
1270,"""sparse""",5,161,121,FALSE,1,44.532888,50
1271,"""sparse""",5,161,121,FALSE,1,44.532888,54
1272,"""sparse""",5,161,121,FALSE,1,44.532888,49
1273,"""sparse""",5,161,121,FALSE,1,44.532888,36
1274,"""sparse""",5,161,121,FALSE,1,44.532888,51
1275,"""sparse""",5,161,121,FALSE,1,44.532888,44
1276,"""sparse""",5,161,121,FALSE,1,44.532888,43
1277,"""sparse""",5,161,121,FALSE,1,44.532888,46
1278,"""sparse""",5,161,121,FALSE,1,44.532888,42
1279,"""sparse""",5,161,121,FALSE,1,44.532888,37
1280,"""sparse""",5,161,121,FALSE,1,44.532888,39
1281,"""sparse""",5,161,161,FALSE,1,44.532888,36
1282,"""sparse""",5,161,161,FALSE,1,44.532888,39
1283,"""sparse""",5,161,161,FALSE,1,44.532888,45
1284,"""sparse""",5,161,161,FALSE,1,44.532888,41
1285,"""sparse""",5,161,161,FALSE,1,44.532888,37
1286,"""sparse""",5,161,161,FALSE,1,44.532888,44
1287,"""sparse""",5,161,161,FALSE,1,44.532888,31
1288,"""sparse""",5,161,161,FALSE,1,44.532888,46
1289,"""sparse""",5,161,161,FALSE,1,44.532888,37
1290,"""sparse""",5,161,161,FALSE,1,44.532888,44
1291,"""sparse""",5,161,161,FALSE,1,44.532888,54
1292,"""sparse""",5,161,161,FALSE,1,44.532888,35
1293,"""sparse""",5,161,161,FALSE,1,44.532888,36
1294,"""sparse""",5,161,161,FALSE,1,44.532888,49
1295,"""sparse""",5,161,161,FALSE,1,44.532888,46
1296,"""sparse""",5,161,161,FALSE,1,44.532888,42
1297,"""sparse""",5,161,161,FALSE,1,44.532888,34
1298,"""sparse""",5,161,161,FALSE,1,44.532888,53
1299,"""sparse""",5,161,161,FALSE,1,44.532888,44
1300,"""sparse""",5,161,161,FALSE,1,44.532888,51
1301,"""sparse""",5,161,201,FALSE,1,44.532888,36
1302,"""sparse""",5,161,201,FALSE,1,44.532888,45
1303,"""sparse""",5,161,201,FALSE,1,44.532888,51
1304,"""sparse""",5,161,201,FALSE,1,44.532888,56
1305,"""sparse""",5,161,201,FALSE,1,44.532888,48
1306,"""sparse""",5,161,201,FALSE,1,44.532888,51
1307,"""sparse""",5,161,201,FALSE,1,44.532888,45
1308,"""sparse""",5,161,201,FALSE,1,44.532888,50
1309,"""sparse""",5,161,201,FALSE,1,44.532888,42
1310,"""sparse""",5,161,201,FALSE,1,44.532888,45
1311,"""sparse""",5,161,201,FALSE,1,44.532888,43
1312,"""sparse""",5,161,201,FALSE,1,44.532888,48
1313,"""sparse""",5,161,201,FALSE,1,44.532888,39
1314,"""sparse""",5,161,201,FALSE,1,44.532888,33
1315,"""sparse""",5,161,201,FALSE,1,44.532888,38
1316,"""sparse""",5,161,201,FALSE,1,44.532888,44
1317,"""sparse""",5,161,201,FALSE,1,44.532888,48
1318,"""sparse""",5,161,201,FALSE,1,44.532888,39
1319,"""sparse""",5,161,201,FALSE,1,44.532888,53
1320,"""sparse""",5,161,201,FALSE,1,44.532888,35
1321,"""sparse""",5,201,1,FALSE,1,44.532888,40
1322,"""sparse""",5,201,1,FALSE,1,44.532888,46
1323,"""sparse""",5,201,1,FALSE,1,44.532888,46
1324,"""sparse""",5,201,1,FALSE,1,44.532888,37
1325,"""sparse""",5,201,1,FALSE,1,44.532888,50
1326,"""sparse""",5,201,1,FALSE,1,44.532888,41
1327,"""sparse""",5,201,1,FALSE,1,44.532888,34
1328,"""sparse""",5,201,1,FALSE,1,44.532888,51
1329,"""sparse""",5,201,1,FALSE,1,44.532888,29
1330,"""sparse""",5,201,1,FALSE,1,44.532888,36
1331,"""sparse""",5,201,1,FALSE,1,44.532888,48
1332,"""sparse""",5,201,1,FALSE,1,44.532888,48
1333,"""sparse""",5,201,1,FALSE,1,44.532888,45
1334,"""sparse""",5,201,1,FALSE,1,44.532888,54
1335,"""sparse""",5,201,1,FALSE,1,44.532888,47
1336,"""sparse""",5,201,1,FALSE,1,44.532888,52
1337,"""sparse""",5,201,1,FALSE,1,44.532888,41
1338,"""sparse""",5,201,1,FALSE,1,44.532888,39
1339,"""sparse""",5,201,1,FALSE,1,44.532888,47
1340,"""sparse""",5,201,1,FALSE,1,44.532888,41
1341,"""sparse""",5,201,41,FALSE,1,44.532888,29
1342,"""sparse""",5,201,41,FALSE,1,44.532888,46
1343,"""sparse""",5,201,41,FALSE,1,44.532888,41
1344,"""sparse""",5,201,41,FALSE,1,44.532888,53
1345,"""sparse""",5,201,41,FALSE,1,44.532888,47
1346,"""sparse""",5,201,41,FALSE,1,44.532888,44
1347,"""sparse""",5,201,41,FALSE,1,44.532888,41
1348,"""sparse""",5,201,41,FALSE,1,44.532888,43
1349,"""sparse""",5,201,41,FALSE,1,44.532888,43
1350,"""sparse""",5,201,41,FALSE,1,44.532888,43
1351,"""sparse""",5,201,41,FALSE,1,44.532888,52
1352,"""sparse""",5,201,41,FALSE,1,44.532888,50
1353,"""sparse""",5,201,41,FALSE,1,44.532888,49
1354,"""sparse""",5,201,41,FALSE,1,44.532888,45
1355,"""sparse""",5,201,41,FALSE,1,44.532888,52
1356,"""sparse""",5,201,41,FALSE,1,44.532888,37
1357,"""sparse""",5,201,41,FALSE,1,44.532888,36
1358,"""sparse""",5,201,41,FALSE,1,44.532888,50
1359,"""sparse""",5,201,41,FALSE,1,44.532888,42
1360,"""sparse""",5,201,41,FALSE,1,44.532888,59
1361,"""sparse""",5,201,81,FALSE,1,44.532888,45
1362,"""sparse""",5,201,81,FALSE,1,44.532888,49
1363,"""sparse""",5,201,81,FALSE,1,44.532888,41
1364,"""sparse""",5,201,81,FALSE,1,44.532888,33
1365,"""sparse""",5,201,81,FALSE,1,44.532888,42
1366,"""sparse""",5,201,81,FALSE,1,44.532888,46
1367,"""sparse""",5,201,81,FALSE,1,44.532888,47
1368,"""sparse""",5,201,81,FALSE,1,44.532888,38
1369,"""sparse""",5,201,81,FALSE,1,44.532888,45
1370,"""sparse""",5,201,81,FALSE,1,44.532888,57
1371,"""sparse""",5,201,81,FALSE,1,44.532888,44
1372,"""sparse""",5,201,81,FALSE,1,44.532888,40
1373,"""sparse""",5,201,81,FALSE,1,44.532888,38
1374,"""sparse""",5,201,81,FALSE,1,44.532888,41
1375,"""sparse""",5,201,81,FALSE,1,44.532888,48
1376,"""sparse""",5,201,81,FALSE,1,44.532888,36
1377,"""sparse""",5,201,81,FALSE,1,44.532888,43
1378,"""sparse""",5,201,81,FALSE,1,44.532888,43
1379,"""sparse""",5,201,81,FALSE,1,44.532888,35
1380,"""sparse""",5,201,81,FALSE,1,44.532888,56
1381,"""sparse""",5,201,121,FALSE,1,44.532888,41
1382,"""sparse""",5,201,121,FALSE,1,44.532888,50
1383,"""sparse""",5,201,121,FALSE,1,44.532888,36
